ProjID,Delivery Date,Lease_Up_Time,MarketCode,StateName,CountyCode,CountyName,TractCode,BlockGroupCode,Latitude,Longitude,ETAKInd,True Owner,ManagementCompany,Submarket,Name,Address,City,Zip,Phone,YearBuilt,Rehab1,Rehab2,Rehab3,Quantity,AreaPerUnit,Level,Neighborhood,Status,Initial_Property_Grade_A,Initial_Property_Grade_A+,Initial_Property_Grade_A-,Initial_Property_Grade_B,Initial_Property_Grade_B+,Initial_Property_Grade_B-,Initial_Property_Grade_C,Initial_Property_Grade_C+,Initial_Property_Grade_C-,Initial_Property_Grade_D,"MarketName_Akron, OH","MarketName_Austin-Round Rock, TX",StateCode_OH,StateCode_TX,Average_Rent_During_LeaseUp,YearBuilt_vs_Overall,AreaPerUnit_vs_Overall,Quantity_vs_Overall,Individual_Competitive_Score,Average_Concession_During_LeaseUp,Effective_Age,First Status_LU,First Status_UC/LU,State_OH,State_TX
58950,Sep-10,8,12420,Texas,491,Williamson,20804.0,1.0,30.50799,-97.58863,,CWS Apartments,CWS Apartments,Round Rock/Georgetown,Marquis at Star Ranch,605 Winterfield Dr,Hutto,78634,5129908777,2010,,,,402,1026,4,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1059.888888888889,-4.26422764227641,0.13247065580243356,0.4043767840152235,-2.01149726759443,0.020375652473802235,15,0,1,0,1
19622,May-08,11,12420,Texas,491,Williamson,20311.0,1.0,30.47601,-97.77454,,Privately Owned,CWS Apartments,Cedar Park,Marquis Lakeline Station,13730 Ranch Rd 620 N,Austin,78717,5123353730,2008,,,,344,1012,3,,S,0,0,0,0,0,0,0,1,0,0,0,1,0,1,895.0833333333334,-6.26422764227641,0.11701783983631864,0.20175525796327598,-3.056657417594654,0.15145198321187792,17,1,0,0,1
34862,Dec-13,11,12420,Texas,491,Williamson,20316.0,2.0,30.47617,-97.80975,,CWS Apartments Homes LLC,CWS Apartments Homes LLC,Cedar Park,Marquis on Lakeline,2800 S Lakeline Blvd,Austin,78717,5122491000,2014,,,,352,783,3,,S,0,0,1,0,0,0,0,0,0,0,0,1,0,1,982.5833333333334,-0.2642276422764098,-0.13574607846656384,0.22970305466009622,-0.1268970337461548,0.004976544382463966,11,0,1,0,1
53648,Dec-14,7,12420,Texas,453,Travis,2402.0,4.0,30.19304,-97.77604,,CWS Capital Partners LLC,CWS Apartments,Far South Austin,Marquis Soco,304 E William Cannon Dr,Austin,78745,5128794105,2014,,,,140,903,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1266.125,-0.2642276422764098,-0.0032933701855774045,-0.5109135578056435,-0.23528454375500685,0.039910315016685086,11,1,0,0,1
26327,Jul-09,15,12420,Texas,453,Travis,1504.0,1.0,30.34021,-97.71808,,MIG Real Estate,Alliance Residential Company,North Central Austin,Midtown Commons at Crestview Station I,810 W St Johns Ave,Austin,78752,5124671800,2009,2019.0,,,316,798,3,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1127.857142857143,-5.26422764227641,-0.11918948993144052,0.1039379695244047,-2.6470830742127562,0.005936249838688872,6,0,1,0,1
35678,Apr-13,16,12420,Texas,453,Travis,1504.0,1.0,30.34021,-97.71808,,MIG Real Estate,Alliance Residential Company,North Central Austin,Midtown Commons at Crestview Station II,810 W St Johns Ave,Austin,78752,5124671800,2014,2021.0,,,246,769,4,,R,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1304.5294117647059,-0.2642276422764098,-0.15119889443267887,-0.1406052515727736,-0.20559453978256328,0.01636536186129384,4,0,1,0,1
19199,Apr-09,16,12420,Texas,453,Travis,306.0,1.0,30.29897,-97.70815,,Allstate Life Insurance,Greystar,East Austin,Mosaic at Mueller,4600 Mueller Blvd,Austin,78723,5124745483,2009,,,,441,978,4,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1340.3529411764705,-5.26422764227641,0.07948957249003907,0.5406222929122229,-2.5001424908087486,0.12356322234081028,16,0,1,0,1
42660,Feb-14,10,12420,Texas,491,Williamson,20316.0,2.0,30.48414,-97.80951,,Sterling Real Estate Partners,Roscoe Property Management,Cedar Park,Muir Lake,12600 Avery Ranch Blvd,Cedar Park,78613,5123611705,2014,,,,332,968,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1307.7272727272727,-0.2642276422764098,0.06845184679995686,0.1598335629180454,-0.07961155451460877,0.0,11,0,1,0,1
42276,Apr-16,16,12420,Texas,453,Travis,1100.0,1.0,30.26531,-97.74954,,American Realty Advisors,Greystar,Downtown/University,Northshore Austin I,110 San Antonio St,Austin,78701,8335772457,2016,,,,439,1019,38,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3218.0,1.7357723577235902,0.1247442478193761,0.5336353437380179,1.0120365219552114,0.059733194528762114,9,0,1,0,1
37339,Oct-12,6,12420,Texas,453,Travis,1840.0,1.0,30.42544,-97.6655,,Belkorp,Alliance Residential Company,Pflugerville/Wells Branch,Oaks at Tech Ridge,14000 The Lakes Blvd,Pflugerville,78660,5122515954,2013,,,,336,739,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,839.0,-1.2642276422764098,-0.1843120715029255,0.17380746126645552,-0.6526459503357915,0.06313536084229658,12,0,1,0,1
71761,Sep-16,9,12420,Texas,209,Hays,10910.0,4.0,29.99278,-97.86957,,Investors Capital Group,Avenue5 Residential,San Marcos,Oaks of Kyle,200 Philomena Dr,Kyle,78640,8559710544,2017,,,,203,849,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1100.8,2.73577235772359,-0.06289708891202128,-0.2908246588181831,1.2908521204245522,0.023893672721200868,8,0,1,0,1
86203,Sep-17,18,12420,Texas,209,Hays,10910.0,2.0,30.01152,-97.86901,,Teeple Partners,Valiant Residential,San Marcos,Oaks on Marketplace,20400 Marketplace Ave,Kyle,78640,5125041000,2017,,,,254,854,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1155.2105263157894,2.73577235772359,-0.057378226066980176,-0.11265745487595324,1.3281412200665104,0.04798894058968058,8,0,1,0,1
55187,Sep-16,15,12420,Texas,453,Travis,1769.0,1.0,30.23173,-97.88951,,Ardent Residential,Price Realty Corporation,Southwest Austin,Ocotillo,8000 US 290 West,Austin,78736,5122885005,2017,,,,308,852,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1298.125,2.73577235772359,-0.05958577120499664,0.07599017282758425,1.365208482065813,0.06345734883596954,8,0,1,0,1
10253991,Dec-19,3,12420,Texas,453,Travis,1840.0,1.0,30.43121,-97.65525,,JCI Residential,Oxford Enterprises,Pflugerville/Wells Branch,Oxford at Santa Clara,1701 S Heatherwilde Blvd,Pflugerville,78660,5124442522,2019,,,,300,800,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1251.75,4.73577235772359,-0.11698194479342405,0.048042376130763786,2.3424000706499206,0.0,6,1,0,0,1
33780,Jul-10,5,12420,Texas,453,Travis,1835.0,3.0,30.39572,-97.66797,,Oxford Enterprises,Oxford Enterprises,North Central Austin,Oxford at Tech Ridge,305 E Yager Ln,Austin,78753,5128738453,2010,,,,256,866,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,833.5,-4.26422764227641,-0.0441329552388815,-0.10567050570174819,-2.166487808850219,0.0022974101921470333,15,0,1,0,1
19831,Mar-09,7,12420,Texas,491,Williamson,21508.0,2.0,30.52267,-97.65451,,Starlight Investments,Alliance Residential Company,Round Rock/Georgetown,Palm Valley Apartments,1301 N A W Grimes Blvd,Round Rock,78665,8334325971,2009,,,,340,971,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,786.25,-5.26422764227641,0.07176316450698161,0.18778135961486564,-2.5730285998631373,0.23552708326243235,16,1,0,0,1
91026,Jul-18,13,12420,Texas,453,Travis,1769.0,1.0,30.23105,-97.88709,,Steadfast Companies,Steadfast Companies,Southwest Austin,Palo Verde,7880 US-290,Austin,78736,5123940477,2019,,,,296,858,3,,S,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1353.5714285714287,4.73577235772359,-0.05296313579094725,0.03406847778235367,2.358810933680982,0.07157320722201631,6,0,1,0,1
53304,May-15,12,12420,Texas,491,Williamson,21403.0,1.0,30.60455,-97.66786,,Pensam Residential,BH Management,Round Rock/Georgetown,Parallax @ Georgetown,2000 FM1460,Georgetown,78626,5129439456,2015,,,,288,831,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1008.8461538461538,0.7357723577235902,-0.08276499515416924,0.006120681085533208,0.34428081653265097,0.07243447624488568,10,0,1,0,1
42348,Sep-16,19,12420,Texas,491,Williamson,20302.0,2.0,30.56739,-97.82573,,The GenCap Partners,Allied Orion Group,Cedar Park,Park at Crystal Falls I,7740 183a Toll Rd,Leander,78641,5122597500,2017,,,,242,869,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1292.7,2.73577235772359,-0.04082163753185686,-0.15457914992118382,1.3247238576180014,0.023257488797940307,8,0,1,0,1
71883,May-18,14,12420,Texas,491,Williamson,20302.0,2.0,30.56739,-97.82573,,The GenCap Partners,Allied Orion Group,Cedar Park,Park at Crystal Falls II,7740 183A,Leander,78641,5122597500,2018,,,,237,868,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1194.2666666666667,3.73577235772359,-0.041925410100865035,-0.17204652285669653,1.8208992512601962,0.05384674433289825,7,0,1,0,1
87856,Jun-08,17,12420,Texas,453,Travis,2202.0,3.0,30.30297,-97.64962,,LDG Development,Capstone Real Estate Services,East Austin,Park Place at Loyola,6200 Loyola Ln,Austin,78724,5126744100,2008,,,,252,1015,3,,S,0,0,0,0,0,0,1,0,0,0,0,1,0,1,787.2777777777778,-6.26422764227641,0.12032915754334317,-0.1196444040501583,-3.1199439546852337,0.009381875687568778,17,0,1,0,1
66015,Jul-14,4,12420,Texas,209,Hays,10400.0,2.0,29.85566,-97.94417,,BH Management,BH Management,San Marcos,Parkway Grande,1811 Medical Pkwy,San Marcos,78666,5128781811,2014,,,,192,834,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,935.8,-0.2642276422764098,-0.0794536774471446,-0.3292528792763111,-0.2218005002276105,0.0830734673582251,11,1,0,0,1
19952,Aug-08,12,12420,Texas,453,Travis,1834.0,2.0,30.38109,-97.64922,,Gamma Real Estate,Portico Property Management,East Austin,Parmer Place,12101 Dessau Rd,Austin,78754,5128213200,2008,,,,290,1123,2,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,957.6923076923077,-6.26422764227641,0.23953659499623092,0.013107630259738379,-3.057631316587388,0.1318630045117462,17,0,1,0,1
59700,Aug-16,17,12420,Texas,453,Travis,1915.0,1.0,30.24916,-97.85648,,The Morgan Group Inc,The Morgan Group Inc,Southwest Austin,Pearl Lantana,6401 Rialto Blvd,Austin,78735,5126348561,2017,,,,444,952,4,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1334.6666666666667,2.73577235772359,0.05079148569582537,0.5511027166735305,1.4933441679052488,0.11223177748185664,8,0,1,0,1
71006,Nov-16,14,12420,Texas,453,Travis,803.0,1.0,30.28087,-97.70993,,Greystar,Greystar,East Austin,Platform,2823 E Martin Luther King Jr Blvd,Austin,78702,5125236060,2017,,,,355,829,4,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1588.4,2.73577235772359,-0.0849725402921857,0.24018347842140386,1.39043111245842,0.06746109778509232,8,0,1,0,1
90351,Jul-18,9,12420,Texas,209,Hays,10909.0,3.0,30.02194,-97.87521,,Privately Owned,Village Green Companies,San Marcos,Plum Creek Vue,4624 Cromwell Dr,Kyle,78640,5122566161,2018,,,,180,913,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1172.5,3.73577235772359,0.007744355504504918,-0.37117457432154166,1.7959745706488381,0.07586670715714461,7,0,1,0,1
34865,Sep-12,10,12420,Texas,453,Travis,1303.0,2.0,30.25281,-97.76448,,Mid-America Apartment Communities ,Mid-America Apartment Communities ,South Austin,Post South Lamar I,1500 S Lamar Blvd,Austin,78704,5124459797,2013,,,,298,853,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1672.0,-1.2642276422764098,-0.05848199863598835,0.04105542695655884,-0.6414473353376896,0.012445742509514069,12,0,1,0,1
48351,Jun-17,14,12420,Texas,453,Travis,1303.0,2.0,30.25316,-97.76421,,Mid-America Apartment Communities ,Mid-America Apartment Communities ,South Austin,Post South Lamar II,1414 S Lamar Blvd,Austin,78704,5124459797,2017,,,,344,734,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1643.3333333333333,2.73577235772359,-0.1898309343479666,0.20175525796327598,1.3512879501500603,0.05172172235530327,8,0,1,0,1
26425,Dec-09,7,12420,Texas,453,Travis,101.0,3.0,30.31931,-97.755,,Mid-America Apartment Communities ,Mid-America Apartment Communities ,Near North Austin,Post West Austin,4330 Bull Creek Rd,Austin,78731,8333878157,2009,,,,329,889,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1148.75,-5.26422764227641,-0.018746186151692434,0.14935313915673776,-2.607867049152365,0.1668200217556154,16,1,0,0,1
19639,Dec-09,3,12420,Texas,453,Travis,1200.0,2.0,30.27329,-97.76032,,Intercontinental Real Estate,Greystar,Downtown/University,Pressler,507 Pressler St,Austin,78703,5124990244,2010,,,,168,903,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1642.5,-4.26422764227641,-0.0032933701855774045,-0.41309626936677224,-2.2157210860672327,0.1153562207999363,15,0,1,0,1
42127,Apr-12,13,12420,Texas,453,Travis,1716.0,1.0,30.39488,-97.82792,,Heitman,Peak Real Estate Management,Far West Austin,Promesa,9415 McNeil Dr,Austin,78750,5123412222,2012,,,,271,973,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1165.5714285714287,-2.26422764227641,0.07397070964499797,-0.05326838689520996,-1.1205762856237476,0.048122523016205225,13,0,1,0,1
71727,Aug-16,1,12420,Texas,209,Hays,10909.0,3.0,30.0164,-97.87257,,Momentum Real Estate Partners,Allied Orion Group,San Marcos,Provenza At Plum Creek,5020 Cromwell Dr,Kyle,78640,8448223387,2016,,,,180,839,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1048.0,1.7357723577235902,-0.0739348146021035,-0.37117457432154166,0.7714708196168557,0.0,9,0,1,0,1
64183,Apr-17,15,12420,Texas,453,Travis,2314.0,2.0,30.22297,-97.70722,,Hilltop Residential,Hilltop Residential,Riverside,Radius on Grove,2301 Grove Blvd,Austin,78741,5123869000,2017,,,,156,1095,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1429.75,2.73577235772359,0.20863096306400086,-0.4550179644120028,1.339471874898595,0.0689482172980443,8,0,1,0,1
52349,Oct-17,13,12420,Texas,491,Williamson,20316.0,1.0,30.49509,-97.81772,,"RB Associates, LLC",Greystar,Cedar Park,Regal Parc II,348 Cypress Creek Road,Cedar Park,78613,5122490490,2018,,,,123,972,3,,S,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1168.4285714285713,3.73577235772359,0.07286693707598979,-0.5703026257863868,1.7756857348273147,0.03614614100520893,7,0,1,0,1
57043,Dec-17,21,12420,Texas,491,Williamson,20110.0,1.0,30.63033,-97.70153,,BSR Trust LLC,BSR Trust LLC,Round Rock/Georgetown,Retreat at Wolf Ranch,2323 Wolf Ranch Parkway,Georgetown,78628,5123083280,2018,,,,325,927,3,,S,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1200.8181818181818,3.73577235772359,0.023197171470619837,0.13537924080832742,1.9019211784646466,0.06608554822369478,7,0,1,0,1
37912,Jul-13,16,12420,Texas,453,Travis,2304.0,2.0,30.2483,-97.7345,,Berkshire Residential Investments,Berkshire Communities,Riverside,RiverView,1300 E Riverside Dr,Austin,78741,5124428100,2013,,,,302,925,11,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2175.5882352941176,-1.2642276422764098,0.020989626332603484,0.05502932530496896,-0.6148110681774301,0.026376282647223893,12,1,0,0,1
43630,Jan-14,19,12420,Texas,453,Travis,401.0,2.0,30.29331,-97.72234,,CWS Apartments,CWS Apartments,Downtown/University,Sabina Apartments,3400 Harmon Ave,Austin,78705,5123717226,2014,,,,298,832,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1528.7,-0.2642276422764098,-0.08166122258516095,0.04105542695655884,-0.14840110252244143,0.03803754923489096,11,1,0,0,1
76210,Oct-17,20,12420,Texas,209,Hays,10400.0,3.0,29.84809,-97.94827,,Hayden Properties,Hayden Properties,San Marcos,Sadler House,1271 Sadler Drive,San Marcos,78666,5128873357,2018,,,,240,872,3,,S,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1131.7619047619048,3.73577235772359,-0.03751031982483222,-0.16156609909538888,1.8243198630952675,0.0504812524097408,7,0,1,0,1
36130,Apr-15,7,12420,Texas,453,Travis,1100.0,1.0,30.27057,-97.74907,,Greystar,Greystar,Downtown/University,Seven,615 W 7th St,Austin,78701,5123688313,2015,,,,220,924,23,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2588.625,0.7357723577235902,0.019885853763595307,-0.2314355908374398,0.3275648168233857,0.08158545743704126,10,0,1,0,1
38748,Mar-13,10,12420,Texas,209,Hays,10902.0,2.0,30.08141,-97.82838,,Meagher Family Trust,FPI Management,San Marcos,Silverado Crossing,1480 Cabelas Dr,Buda,78610,5122950327,2013,,,,300,852,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,962.9090909090909,-1.2642276422764098,-0.05958577120499664,0.048042376130763786,-0.6403810772735512,0.007066528451457152,12,0,1,0,1
41329,Dec-13,17,12420,Texas,453,Travis,1100.0,2.0,30.25725,-97.73908,,Simpson Property Group ,Simpson Property Group ,Downtown/University,Skyhouse Austin,51 Rainey St,Austin,78701,5129616968,2014,,,,320,791,23,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2020.8333333333333,-0.2642276422764098,-0.12691589791449798,0.11791186787281482,-0.14660621693799133,0.05090032351184721,11,0,1,0,1
35835,Aug-13,24,12420,Texas,453,Travis,2304.0,2.0,30.2433,-97.72724,,Grayco Partners,Grayco Partners,Riverside,South Shore District I,1333 Shore District Dr,Austin,78741,5124483000,2014,,,,250,916,6,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1666.72,-0.2642276422764098,0.011055673211529449,-0.12663135322436347,-0.15412338981961876,0.03380479593318523,11,0,1,0,1
42066,May-14,16,12420,Texas,453,Travis,2304.0,2.0,30.2433,-97.72724,,Grayco Partners,Grayco Partners,Riverside,South Shore District II,1333 Shore District Dr,Austin,78741,5124483000,2014,,,,162,1035,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1899.2941176470588,-0.2642276422764098,0.1424046089235076,-0.43405711688938753,-0.17620386183903014,0.06723898883583344,11,0,1,0,1
50271,Aug-14,12,12420,Texas,453,Travis,2304.0,1.0,30.2433,-97.72724,,Grayco Partners,Grayco Partners,Riverside,South Shore District III,1333 Shore District Dr,Austin,78741,5124483000,2014,,,,94,885,4,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1617.923076923077,-0.2642276422764098,-0.023161276427725364,-0.6716133888123607,-0.2733848818289947,0.04647325121229418,11,0,1,0,1
71766,Nov-16,11,12420,Texas,453,Travis,2425.0,1.0,30.16407,-97.7848,,Churchill Forge Properties,Churchill Forge Properties,Southeast Austin,Southpark Crossing,1701 Oak Hill Ln,Austin,78744,5122921212,2017,,,,308,801,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1129.25,2.73577235772359,-0.11587817222441588,0.07599017282758425,1.3483207617599873,0.006925844216106734,8,0,1,0,1
76064,Jul-17,19,12420,Texas,491,Williamson,20409.0,1.0,30.4678,-97.77094,,FaverGray Co,Continental Properties,Northwest Austin,Springs at Lakeline,9239 Amberglen Blvd,Austin,78729,5123949550,2018,,,,328,975,2,,S,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1166.0,3.73577235772359,0.07617825478301454,0.14585966456963506,1.9199115882106266,0.09202066845344382,7,0,1,0,1
76059,May-17,15,12420,Texas,491,Williamson,21507.0,1.0,30.53825,-97.67459,,Continental Properties,Continental Properties,Round Rock/Georgetown,Springs at Round Rock,1200 E Old Settlers Blvd,Round Rock,78664,5124568037,2018,,,,260,977,2,,S,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1104.0625,3.73577235772359,0.0783857999210309,-0.09169660735333796,1.8730625973674369,0.09115519139843117,7,0,1,0,1
10251497,Jul-18,15,12420,Texas,209,Hays,10908.0,1.0,30.0787,-97.81747,,Continental Properties,Continental Properties,San Marcos,Springs at Sunfield,1165 Fire Cracker Dr,Buda,78610,5126348234,2019,,,,256,965,2,,S,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1199.4375,4.73577235772359,0.06514052909293233,-0.10567050570174819,2.366294236449325,0.08207279220612469,6,0,1,0,1
71887,Aug-17,8,12420,Texas,453,Travis,2425.0,1.0,30.16408,-97.77943,,Westwood Residential,Westwood Residential,Southeast Austin,Still Waters,515 E Slaughter LN,Austin,78744,5124946353,2018,,,,512,919,3,,S,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1087.888888888889,3.73577235772359,0.014366990918554201,0.7886589885965036,2.029928073856662,0.052195229914335145,7,0,1,0,1
10255590,Jun-19,10,12420,Texas,453,Travis,1855.0,2.0,30.46142,-97.60957,,Horizon Realty Advisors,Horizon Realty Advisors,Pflugerville/Wells Branch,Stone Hill,17900 Pfluger Farm Ln,Pflugerville,78660,5129907110,2020,,,,300,905,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1286.6363636363637,5.73577235772359,-0.00108582504756094,0.048042376130763786,2.8771689065736794,0.0009051812447996782,5,0,1,0,1
44692,Mar-16,18,12420,Texas,453,Travis,2003.0,2.0,30.2117,-97.77215,,Cypress Real Estate Advisors ,Cypress Real Estate Advisors ,Far South Austin,Sur512,5010 S Congress,Austin,78745,5125245100,2016,,,,352,895,4,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1460.0526315789473,1.7357723577235902,-0.012123550737643152,0.22970305466009622,0.9101897245725215,0.11321177048226701,9,0,1,0,1
34863,Dec-13,17,12420,Texas,453,Travis,306.0,1.0,30.30043,-97.70728,,Sun Holdings Group,SYNC Residential,East Austin,Sync at Mueller,4646 Mueller Blvd,Austin,78723,5124747368,2014,,,,300,922,4,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1670.888888888889,-0.2642276422764098,0.01767830862557873,0.048042376130763786,-0.11720185332437853,0.04415656082493142,11,0,1,0,1
45203,Feb-12,9,12420,Texas,209,Hays,10500.0,1.0,29.86733,-97.96175,,Sun Holdings Group,SYNC Residential,San Marcos,Sync at Purgatory Creek,1951 Hunter Rd,San Marcos,78666,5125047755,2011,,,,286,961,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1202.0,-3.26422764227641,0.0607254388168994,-0.00086626808867174,-1.6140694431108695,0.0,14,1,0,0,1
65660,Apr-17,13,12420,Texas,453,Travis,1760.0,1.0,30.38585,-97.88663,,Nuveen,Pinnacle,Far West Austin,Tacara at Steiner Ranch,4306 N Quinlan Park Rd,Austin,78732,8442035012,2018,,,,246,961,4,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1427.4285714285713,3.73577235772359,0.0607254388168994,-0.1406052515727736,1.85798276019231,0.021839990717923398,7,0,1,0,1
37334,Jan-13,6,12420,Texas,453,Travis,1848.0,3.0,30.41015,-97.67898,,Price Realty Corporation,Price Realty Corporation,North Central Austin,Ten Oaks,12612 N Lamar Blvd,Austin,78753,5129971010,2013,,,,192,946,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1055.5714285714287,-1.2642276422764098,0.044168850281776084,-0.3292528792763111,-0.6847137419089343,0.0116186435064828,12,0,1,0,1
90985,Mar-18,17,12420,Texas,453,Travis,2429.0,1.0,30.16937,-97.76925,,,Roscoe Property Management,Southeast Austin,Terra,8300 Bluff Springs Rd,Austin,78744,5125985576,2018,,,,372,955,4,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1268.2777777777778,3.73577235772359,0.05410280340285012,0.29957254640214726,1.9440315291630794,0.052290799465285476,7,0,1,0,1
42567,Nov-13,19,12420,Texas,453,Travis,2004.0,1.0,30.24056,-97.78606,,CWS Capital Partners LLC,CWS Apartments Homes LLC,South Austin,The 704,3401 S Lamar Blvd,Austin,78704,5124450704,2014,,,,378,854,6,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1524.05,-0.2642276422764098,-0.057378226066980176,0.32053339392476254,-0.08522061017334646,0.05094616899004315,11,0,1,0,1
38382,Mar-15,22,12420,Texas,453,Travis,1849.0,1.0,30.39667,-97.71855,,Simpson Property Group ,Simpson Property Group ,North Central Austin,The Addison at Kramer Station,2601 Esperanza Crossing,Austin,78758,5128889144,2015,,,,388,904,4,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1496.4347826086957,0.7357723577235902,-0.0021895976165691167,0.35546813979578795,0.43832292753598195,0.07750370226496386,10,0,1,0,1
44404,Feb-13,13,12420,Texas,491,Williamson,20317.0,2.0,30.52781,-97.79289,,Tricon Capital,Tricon Capital,Cedar Park,The Allure,701 N Vista Ridge Blvd,Cedar Park,78613,5129867358,2013,,,,334,962,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1247.642857142857,-1.2642276422764098,0.06182921138590758,0.16682051209225035,-0.5802009553039825,0.01483472310109602,12,0,1,0,1
56174,Jun-16,24,12420,Texas,453,Travis,902.0,4.0,30.2624,-97.72553,,Invesco,Greystar,East Austin,The Arnold,1621 E 6th St,Austin,78702,5123993214,2017,,,,346,771,5,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1856.2,2.73577235772359,-0.1489913492946624,0.20874220713748093,1.3649372155008925,0.02920028970377206,8,0,1,0,1
34006,Sep-09,9,12420,Texas,453,Travis,1716.0,1.0,30.39502,-97.83323,,American Landmark Apartments,American Landmark Apartments,Far West Austin,The Asten at Ribelin Ranch,9900 McNeil Dr,Austin,78750,5122410101,2009,,,,350,979,3,,S,0,0,0,0,1,0,0,0,0,0,0,1,0,1,959.9,-5.26422764227641,0.08059334505904725,0.22271610548589127,-2.5633925965233124,0.14794866920417604,16,1,0,0,1
19869,Jul-08,10,12420,Texas,453,Travis,1100.0,1.0,30.26963,-97.73569,,Roscoe Property Management,Roscoe Property Management,Downtown/University,The Beverly,901 Red River St,Austin,78701,5124732224,2008,2019.0,,,120,1047,4,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1728.8181818181818,-6.26422764227641,0.15564987975160638,-0.5807830495476944,-3.201575467122262,0.14262864535596248,6,0,1,0,1
37790,Mar-15,24,12420,Texas,453,Travis,1200.0,2.0,30.26906,-97.75317,,Endeavor Real Estate Group,Pinnacle,Downtown/University,The Bowie,311 Bowie St,Austin,78703,5126502626,2015,,,,358,1010,35,,S,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3272.56,0.7357723577235902,0.11481029469830206,0.2506639021827115,0.452462047707828,0.03839018097063396,10,0,1,0,1
19839,Jun-08,11,12420,Texas,453,Travis,1839.0,1.0,30.41291,-97.66833,,Austin Affordable Housing,AMP Residential,North Central Austin,The Bridge at Centeridge,701 Center Ridge Dr,Austin,78753,5129899800,2008,,,,348,793,3,,S,0,0,0,1,0,0,0,0,0,0,0,1,0,1,752.0,-6.26422764227641,-0.12470835277648162,0.2157291563116861,-3.1263804957088124,0.13063583815028892,17,0,1,0,1
